Product Name,Available Quantity,Color,Size,Size Name,Price,Sale Price,Price Type,Date,Location,ID,Variant ID,SKU
WE LAYERING TANK,366,carbon,L,Misses,49.00,49.00,full price,2021-08-01,3J056A,DFH,447027,198731DFHL
WE LAYERING TANK,404,carbon,M,Misses,49.00,49.00,full price,2021-08-01,3J056A,DFH,447028,198731DFHM
WE LAYERING TANK,236,carbon,S,Misses,49.00,49.00,full price,2021-08-01,3J056A,DFH,447029,198731DFHS
WE LAYERING TANK,227,carbon,XL,Misses,49.00,49.00,full price,2021-08-01,3J056A,DFH,447030,198731DFHXL
WE LAYERING TANK,69,carbon,XS,Misses,49.00,49.00,full price,2021-08-01,3J056A,DFH,447031,198731DFHXS
WE LAYERING TANK,110,carbon,LP,Petite,49.00,49.00,full price,2021-08-01,3J056AP,DFH,447042,198732DFHLP
WE LAYERING TANK,128,carbon,MP,Petite,49.00,49.00,full price,2021-08-01,3J056AP,DFH,447043,198732DFHMP
WE LAYERING TANK,84,carbon,SP,Petite,49.00,49.00,full price,2021-08-01,3J056AP,DFH,447044,198732DFHSP
WE LAYERING TANK,45,carbon,XLP,Petite,49.00,49.00,full price,2021-08-01,3J056AP,DFH,447045,198732DFHXLP
WE LAYERING TANK,50,carbon,XSP,Petite,49.00,49.00,full price,2021-08-01,3J056AP,DFH,447046,198732DFHXSP
WE LAYERING TANK,61,carbon,LT,Tall,49.00,49.00,full price,2021-08-01,3J056AT,DFH,447055,198733DFHLT
WE LAYERING TANK,61,carbon,MT,Tall,49.00,49.00,full price,2021-08-01,3J056AT,DFH,447056,198733DFHMT
WE LAYERING TANK,17,carbon,ST,Tall,49.00,49.00,full price,2021-08-01,3J056AT,DFH,447057,198733DFHST
WE LAYERING TANK,47,carbon,XLT,Tall,49.00,49.00,full price,2021-08-01,3J056AT,DFH,447058,198733DFHXLT
WE LAYERING TANK,64,carbon,1X,Womens,55.00,55.00,full price,2021-08-01,3J056AW,DFH,447067,198734DFH1X
WE LAYERING TANK,171,carbon,2X,Womens,55.00,55.00,full price,2021-08-01,3J056AW,DFH,447068,198734DFH2X
WE LAYERING TANK,63,carbon,3X,Womens,55.00,55.00,full price,2021-08-01,3J056AW,DFH,447069,198734DFH3X
WE LAYERING TANK,26,carbon,4X,Womens,55.00,55.00,full price,2021-08-01,3J056AW,DFH,447070,198734DFH4X
AUTHENTIC FIT SLIM-LEG JEANS,70,white,02,Misses,89.00,89.00,full price,2021-08-01,3J044B,801,408532,22087180102
AUTHENTIC FIT SLIM-LEG JEANS,120,white,04,Misses,89.00,89.00,full price,2021-08-01,3J044B,801,408533,22087180104
AUTHENTIC FIT SLIM-LEG JEANS,196,white,06,Misses,89.00,89.00,full price,2021-08-01,3J044B,801,408534,22087180106
AUTHENTIC FIT SLIM-LEG JEANS,161,white,08,Misses,89.00,89.00,full price,2021-08-01,3J044B,801,408535,22087180108
AUTHENTIC FIT SLIM-LEG JEANS,206,white,10,Misses,89.00,89.00,full price,2021-08-01,3J044B,801,408536,22087180110
AUTHENTIC FIT SLIM-LEG JEANS,222,white,12,Misses,89.00,89.00,full price,2021-08-01,3J044B,801,408537,22087180112
AUTHENTIC FIT SLIM-LEG JEANS,159,white,14,Misses,89.00,89.00,full price,2021-08-01,3J044B,801,408538,22087180114
AUTHENTIC FIT SLIM-LEG JEANS,130,white,16,Misses,89.00,89.00,full price,2021-08-01,3J044B,801,408539,22087180116
AUTHENTIC FIT SLIM-LEG JEANS,113,white,18,Misses,89.00,89.00,full price,2021-08-01,3J044B,801,408540,22087180118
AUTHENTIC FIT SLIM-LEG JEANS,118,white,00P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408571,22087280100P
AUTHENTIC FIT SLIM-LEG JEANS,100,white,02P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408572,22087280102P
AUTHENTIC FIT SLIM-LEG JEANS,86,white,04P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408573,22087280104P
AUTHENTIC FIT SLIM-LEG JEANS,124,white,06P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408574,22087280106P
AUTHENTIC FIT SLIM-LEG JEANS,108,white,08P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408575,22087280108P
AUTHENTIC FIT SLIM-LEG JEANS,78,white,10P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408576,22087280110P
AUTHENTIC FIT SLIM-LEG JEANS,85,white,12P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408577,22087280112P
AUTHENTIC FIT SLIM-LEG JEANS,97,white,14P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408578,22087280114P
AUTHENTIC FIT SLIM-LEG JEANS,63,white,16P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408579,22087280116P
AUTHENTIC FIT SLIM-LEG JEANS,35,white,18P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,801,408580,22087280118P
AUTHENTIC FIT SLIM-LEG JEANS,19,white,04T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,801,408605,22087380104T
AUTHENTIC FIT SLIM-LEG JEANS,80,white,06T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,801,408606,22087380106T
AUTHENTIC FIT SLIM-LEG JEANS,106,white,08T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,801,408607,22087380108T
AUTHENTIC FIT SLIM-LEG JEANS,137,white,10T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,801,408608,22087380110T
AUTHENTIC FIT SLIM-LEG JEANS,114,white,12T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,801,408609,22087380112T
AUTHENTIC FIT SLIM-LEG JEANS,84,white,14T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,801,408610,22087380114T
AUTHENTIC FIT SLIM-LEG JEANS,39,white,16T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,801,408611,22087380116T
AUTHENTIC FIT SLIM-LEG JEANS,26,white,18T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,801,408612,22087380118T
AUTHENTIC FIT SLIM-LEG JEANS,489,white,20W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,801,408628,22087480120W
AUTHENTIC FIT SLIM-LEG JEANS,290,white,22W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,801,408629,22087480122W
AUTHENTIC FIT SLIM-LEG JEANS,205,white,24W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,801,408630,22087480124W
AUTHENTIC FIT SLIM-LEG JEANS,124,white,26W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,801,408631,22087480126W
AUTHENTIC FIT SLIM-LEG JEANS,77,white,28W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,801,408632,22087480128W
AUTHENTIC FIT SLIM-LEG JEANS,346,neptune wash,02,Misses,89.00,89.00,full price,2021-08-01,3J044B,2MA,408505,2208712MA02
AUTHENTIC FIT SLIM-LEG JEANS,643,neptune wash,04,Misses,89.00,89.00,full price,2021-08-01,3J044B,2MA,408506,2208712MA04
AUTHENTIC FIT SLIM-LEG JEANS,1088,neptune wash,06,Misses,89.00,89.00,full price,2021-08-01,3J044B,2MA,408507,2208712MA06
AUTHENTIC FIT SLIM-LEG JEANS,1435,neptune wash,08,Misses,89.00,89.00,full price,2021-08-01,3J044B,2MA,408508,2208712MA08
AUTHENTIC FIT SLIM-LEG JEANS,1596,neptune wash,10,Misses,89.00,89.00,full price,2021-08-01,3J044B,2MA,408509,2208712MA10
AUTHENTIC FIT SLIM-LEG JEANS,1628,neptune wash,12,Misses,89.00,89.00,full price,2021-08-01,3J044B,2MA,408510,2208712MA12
AUTHENTIC FIT SLIM-LEG JEANS,1256,neptune wash,14,Misses,89.00,89.00,full price,2021-08-01,3J044B,2MA,408511,2208712MA14
AUTHENTIC FIT SLIM-LEG JEANS,1004,neptune wash,16,Misses,89.00,89.00,full price,2021-08-01,3J044B,2MA,408512,2208712MA16
AUTHENTIC FIT SLIM-LEG JEANS,712,neptune wash,18,Misses,89.00,89.00,full price,2021-08-01,3J044B,2MA,408513,2208712MA18
AUTHENTIC FIT SLIM-LEG JEANS,146,black,02,Misses,89.00,89.00,full price,2021-08-01,3J044B,780,408523,22087178002
AUTHENTIC FIT SLIM-LEG JEANS,269,black,04,Misses,89.00,89.00,full price,2021-08-01,3J044B,780,408524,22087178004
AUTHENTIC FIT SLIM-LEG JEANS,397,black,06,Misses,89.00,89.00,full price,2021-08-01,3J044B,780,408525,22087178006
AUTHENTIC FIT SLIM-LEG JEANS,589,black,08,Misses,89.00,89.00,full price,2021-08-01,3J044B,780,408526,22087178008
AUTHENTIC FIT SLIM-LEG JEANS,749,black,10,Misses,89.00,89.00,full price,2021-08-01,3J044B,780,408527,22087178010
AUTHENTIC FIT SLIM-LEG JEANS,780,black,12,Misses,89.00,89.00,full price,2021-08-01,3J044B,780,408528,22087178012
AUTHENTIC FIT SLIM-LEG JEANS,628,black,14,Misses,89.00,89.00,full price,2021-08-01,3J044B,780,408529,22087178014
AUTHENTIC FIT SLIM-LEG JEANS,469,black,16,Misses,89.00,89.00,full price,2021-08-01,3J044B,780,408530,22087178016
AUTHENTIC FIT SLIM-LEG JEANS,319,black,18,Misses,89.00,89.00,full price,2021-08-01,3J044B,780,408531,22087178018
AUTHENTIC FIT SLIM-LEG JEANS,234,neptune wash,00P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408541,2208722MA00P
AUTHENTIC FIT SLIM-LEG JEANS,322,neptune wash,02P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408542,2208722MA02P
AUTHENTIC FIT SLIM-LEG JEANS,457,neptune wash,04P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408543,2208722MA04P
AUTHENTIC FIT SLIM-LEG JEANS,607,neptune wash,06P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408544,2208722MA06P
AUTHENTIC FIT SLIM-LEG JEANS,695,neptune wash,08P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408545,2208722MA08P
AUTHENTIC FIT SLIM-LEG JEANS,745,neptune wash,10P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408546,2208722MA10P
AUTHENTIC FIT SLIM-LEG JEANS,738,neptune wash,12P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408547,2208722MA12P
AUTHENTIC FIT SLIM-LEG JEANS,530,neptune wash,14P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408548,2208722MA14P
AUTHENTIC FIT SLIM-LEG JEANS,414,neptune wash,16P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408549,2208722MA16P
AUTHENTIC FIT SLIM-LEG JEANS,290,neptune wash,18P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,2MA,408550,2208722MA18P
AUTHENTIC FIT SLIM-LEG JEANS,170,black,00P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408561,22087278000P
AUTHENTIC FIT SLIM-LEG JEANS,250,black,02P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408562,22087278002P
AUTHENTIC FIT SLIM-LEG JEANS,292,black,04P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408563,22087278004P
AUTHENTIC FIT SLIM-LEG JEANS,365,black,06P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408564,22087278006P
AUTHENTIC FIT SLIM-LEG JEANS,221,black,08P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408565,22087278008P
AUTHENTIC FIT SLIM-LEG JEANS,425,black,10P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408566,22087278010P
AUTHENTIC FIT SLIM-LEG JEANS,346,black,12P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408567,22087278012P
AUTHENTIC FIT SLIM-LEG JEANS,334,black,14P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408568,22087278014P
AUTHENTIC FIT SLIM-LEG JEANS,211,black,16P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408569,22087278016P
AUTHENTIC FIT SLIM-LEG JEANS,137,black,18P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,780,408570,22087278018P
AUTHENTIC FIT SLIM-LEG JEANS,187,neptune wash,04T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,2MA,408581,2208732MA04T
AUTHENTIC FIT SLIM-LEG JEANS,307,neptune wash,06T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,2MA,408582,2208732MA06T
AUTHENTIC FIT SLIM-LEG JEANS,466,neptune wash,08T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,2MA,408583,2208732MA08T
AUTHENTIC FIT SLIM-LEG JEANS,584,neptune wash,10T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,2MA,408584,2208732MA10T
AUTHENTIC FIT SLIM-LEG JEANS,616,neptune wash,12T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,2MA,408585,2208732MA12T
AUTHENTIC FIT SLIM-LEG JEANS,521,neptune wash,14T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,2MA,408586,2208732MA14T
AUTHENTIC FIT SLIM-LEG JEANS,352,neptune wash,16T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,2MA,408587,2208732MA16T
AUTHENTIC FIT SLIM-LEG JEANS,184,neptune wash,18T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,2MA,408588,2208732MA18T
AUTHENTIC FIT SLIM-LEG JEANS,99,black,04T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,780,408597,22087378004T
AUTHENTIC FIT SLIM-LEG JEANS,131,black,06T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,780,408598,22087378006T
AUTHENTIC FIT SLIM-LEG JEANS,239,black,08T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,780,408599,22087378008T
AUTHENTIC FIT SLIM-LEG JEANS,289,black,10T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,780,408600,22087378010T
AUTHENTIC FIT SLIM-LEG JEANS,306,black,12T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,780,408601,22087378012T
AUTHENTIC FIT SLIM-LEG JEANS,237,black,14T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,780,408602,22087378014T
AUTHENTIC FIT SLIM-LEG JEANS,180,black,16T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,780,408603,22087378016T
AUTHENTIC FIT SLIM-LEG JEANS,73,black,18T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,780,408604,22087378018T
AUTHENTIC FIT SLIM-LEG JEANS,538,neptune wash,20W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,2MA,408613,2208742MA20W
AUTHENTIC FIT SLIM-LEG JEANS,465,neptune wash,22W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,2MA,408614,2208742MA22W
AUTHENTIC FIT SLIM-LEG JEANS,211,neptune wash,24W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,2MA,408615,2208742MA24W
AUTHENTIC FIT SLIM-LEG JEANS,142,neptune wash,26W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,2MA,408616,2208742MA26W
AUTHENTIC FIT SLIM-LEG JEANS,83,neptune wash,28W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,2MA,408617,2208742MA28W
AUTHENTIC FIT SLIM-LEG JEANS,355,black,20W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,780,408623,22087478020W
AUTHENTIC FIT SLIM-LEG JEANS,225,black,22W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,780,408624,22087478022W
AUTHENTIC FIT SLIM-LEG JEANS,138,black,24W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,780,408625,22087478024W
AUTHENTIC FIT SLIM-LEG JEANS,86,black,26W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,780,408626,22087478026W
AUTHENTIC FIT SLIM-LEG JEANS,25,black,28W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,780,408627,22087478028W
AUTHENTIC FIT SLIM-LEG JEANS,19, light barley,02,Misses,89.00,89.00,full price,2021-08-01,3J044B,3OU,415617,2208713OU02
AUTHENTIC FIT SLIM-LEG JEANS,108, light barley,04,Misses,89.00,89.00,full price,2021-08-01,3J044B,3OU,415618,2208713OU04
AUTHENTIC FIT SLIM-LEG JEANS,79, light barley,06,Misses,89.00,89.00,full price,2021-08-01,3J044B,3OU,415619,2208713OU06
AUTHENTIC FIT SLIM-LEG JEANS,78, light barley,08,Misses,89.00,89.00,full price,2021-08-01,3J044B,3OU,415620,2208713OU08
AUTHENTIC FIT SLIM-LEG JEANS,131, light barley,10,Misses,89.00,89.00,full price,2021-08-01,3J044B,3OU,415621,2208713OU10
AUTHENTIC FIT SLIM-LEG JEANS,212, light barley,12,Misses,89.00,89.00,full price,2021-08-01,3J044B,3OU,415622,2208713OU12
AUTHENTIC FIT SLIM-LEG JEANS,153, light barley,14,Misses,89.00,89.00,full price,2021-08-01,3J044B,3OU,415623,2208713OU14
AUTHENTIC FIT SLIM-LEG JEANS,233, light barley,16,Misses,89.00,89.00,full price,2021-08-01,3J044B,3OU,415624,2208713OU16
AUTHENTIC FIT SLIM-LEG JEANS,173, light barley,18,Misses,89.00,89.00,full price,2021-08-01,3J044B,3OU,415625,2208713OU18
AUTHENTIC FIT SLIM-LEG JEANS,67, light barley,00P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415626,2208723OU00P
AUTHENTIC FIT SLIM-LEG JEANS,62, light barley,02P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415627,2208723OU02P
AUTHENTIC FIT SLIM-LEG JEANS,107, light barley,04P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415628,2208723OU04P
AUTHENTIC FIT SLIM-LEG JEANS,153, light barley,06P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415629,2208723OU06P
AUTHENTIC FIT SLIM-LEG JEANS,124, light barley,08P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415630,2208723OU08P
AUTHENTIC FIT SLIM-LEG JEANS,189, light barley,10P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415631,2208723OU10P
AUTHENTIC FIT SLIM-LEG JEANS,173, light barley,12P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415632,2208723OU12P
AUTHENTIC FIT SLIM-LEG JEANS,148, light barley,14P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415633,2208723OU14P
AUTHENTIC FIT SLIM-LEG JEANS,101, light barley,16P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415634,2208723OU16P
AUTHENTIC FIT SLIM-LEG JEANS,54, light barley,18P,Petite,89.00,89.00,full price,2021-08-01,3J044BP,3OU,415635,2208723OU18P
AUTHENTIC FIT SLIM-LEG JEANS,15, light barley,04T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,3OU,415636,2208733OU04T
AUTHENTIC FIT SLIM-LEG JEANS,21, light barley,06T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,3OU,415637,2208733OU06T
AUTHENTIC FIT SLIM-LEG JEANS,50, light barley,08T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,3OU,415638,2208733OU08T
AUTHENTIC FIT SLIM-LEG JEANS,90, light barley,10T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,3OU,415639,2208733OU10T
AUTHENTIC FIT SLIM-LEG JEANS,88, light barley,12T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,3OU,415640,2208733OU12T
AUTHENTIC FIT SLIM-LEG JEANS,124, light barley,14T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,3OU,415641,2208733OU14T
AUTHENTIC FIT SLIM-LEG JEANS,60, light barley,16T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,3OU,415642,2208733OU16T
AUTHENTIC FIT SLIM-LEG JEANS,31, light barley,18T,Tall,89.00,89.00,full price,2021-08-01,3J044BT,3OU,415643,2208733OU18T
AUTHENTIC FIT SLIM-LEG JEANS,157, light barley,20W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,3OU,415644,2208743OU20W
AUTHENTIC FIT SLIM-LEG JEANS,94, light barley,22W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,3OU,415645,2208743OU22W
AUTHENTIC FIT SLIM-LEG JEANS,54, light barley,24W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,3OU,415646,2208743OU24W
AUTHENTIC FIT SLIM-LEG JEANS,38, light barley,26W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,3OU,415647,2208743OU26W
AUTHENTIC FIT SLIM-LEG JEANS,20, light barley,28W,Womens,99.00,99.00,full price,2021-08-01,3J044BW,3OU,415648,2208743OU28W
PIMA 3/4-SLEEVE V-NECK TOP,694,white,L,Misses,39.00,39.00,full price,2021-08-01,3J022A,801,339023,180691801L
PIMA 3/4-SLEEVE V-NECK TOP,522,white,M,Misses,39.00,39.00,full price,2021-08-01,3J022A,801,339024,180691801M
PIMA 3/4-SLEEVE V-NECK TOP,154,white,S,Misses,39.00,39.00,full price,2021-08-01,3J022A,801,339025,180691801S
PIMA 3/4-SLEEVE V-NECK TOP,531,white,XL,Misses,39.00,39.00,full price,2021-08-01,3J022A,801,339026,180691801XL
PIMA 3/4-SLEEVE V-NECK TOP,97,white,XS,Misses,39.00,39.00,full price,2021-08-01,3J022A,801,339027,180691801XS
PIMA 3/4-SLEEVE V-NECK TOP,404,white,LP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,801,339058,180692801LP
PIMA 3/4-SLEEVE V-NECK TOP,529,white,MP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,801,339059,180692801MP
PIMA 3/4-SLEEVE V-NECK TOP,251,white,SP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,801,339060,180692801SP
PIMA 3/4-SLEEVE V-NECK TOP,251,white,XLP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,801,339061,180692801XLP
PIMA 3/4-SLEEVE V-NECK TOP,182,white,XSP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,801,339062,180692801XSP
PIMA 3/4-SLEEVE V-NECK TOP,117,white,LT,Tall,39.00,39.00,full price,2021-08-01,3J022AT,801,339089,180693801LT
PIMA 3/4-SLEEVE V-NECK TOP,114,white,MT,Tall,39.00,39.00,full price,2021-08-01,3J022AT,801,339090,180693801MT
PIMA 3/4-SLEEVE V-NECK TOP,52,white,ST,Tall,39.00,39.00,full price,2021-08-01,3J022AT,801,339091,180693801ST
PIMA 3/4-SLEEVE V-NECK TOP,126,white,XLT,Tall,39.00,39.00,full price,2021-08-01,3J022AT,801,339092,180693801XLT
PIMA 3/4-SLEEVE V-NECK TOP,95,white,1X,Womens,45.00,45.00,full price,2021-08-01,3J022AW,801,339117,1806948011X
PIMA 3/4-SLEEVE V-NECK TOP,270,white,2X,Womens,45.00,45.00,full price,2021-08-01,3J022AW,801,339118,1806948012X
PIMA 3/4-SLEEVE V-NECK TOP,176,white,3X,Womens,45.00,45.00,full price,2021-08-01,3J022AW,801,339119,1806948013X
PIMA 3/4-SLEEVE V-NECK TOP,85,white,4X,Womens,45.00,45.00,full price,2021-08-01,3J022AW,801,339120,1806948014X
PIMA 3/4-SLEEVE V-NECK TOP,277,navy blue,L,Misses,39.00,39.00,full price,2021-08-01,3J022A,20M,339003,18069120ML
PIMA 3/4-SLEEVE V-NECK TOP,601,navy blue,M,Misses,39.00,39.00,full price,2021-08-01,3J022A,20M,339004,18069120MM
PIMA 3/4-SLEEVE V-NECK TOP,284,navy blue,S,Misses,39.00,39.00,full price,2021-08-01,3J022A,20M,339005,18069120MS
PIMA 3/4-SLEEVE V-NECK TOP,205,navy blue,XL,Misses,39.00,39.00,full price,2021-08-01,3J022A,20M,339006,18069120MXL
PIMA 3/4-SLEEVE V-NECK TOP,93,navy blue,XS,Misses,39.00,39.00,full price,2021-08-01,3J022A,20M,339007,18069120MXS
PIMA 3/4-SLEEVE V-NECK TOP,1013,black,L,Misses,39.00,39.00,full price,2021-08-01,3J022A,780,339018,180691780L
PIMA 3/4-SLEEVE V-NECK TOP,939,black,M,Misses,39.00,39.00,full price,2021-08-01,3J022A,780,339019,180691780M
PIMA 3/4-SLEEVE V-NECK TOP,446,black,S,Misses,39.00,39.00,full price,2021-08-01,3J022A,780,339020,180691780S
PIMA 3/4-SLEEVE V-NECK TOP,773,black,XL,Misses,39.00,39.00,full price,2021-08-01,3J022A,780,339021,180691780XL
PIMA 3/4-SLEEVE V-NECK TOP,178,black,XS,Misses,39.00,39.00,full price,2021-08-01,3J022A,780,339022,180691780XS
PIMA 3/4-SLEEVE V-NECK TOP,143,navy blue,LP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,20M,339038,18069220MLP
PIMA 3/4-SLEEVE V-NECK TOP,303,navy blue,MP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,20M,339039,18069220MMP
PIMA 3/4-SLEEVE V-NECK TOP,184,navy blue,SP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,20M,339040,18069220MSP
PIMA 3/4-SLEEVE V-NECK TOP,51,navy blue,XLP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,20M,339041,18069220MXLP
PIMA 3/4-SLEEVE V-NECK TOP,109,navy blue,XSP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,20M,339042,18069220MXSP
PIMA 3/4-SLEEVE V-NECK TOP,374,black,LP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,780,339053,180692780LP
PIMA 3/4-SLEEVE V-NECK TOP,413,black,MP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,780,339054,180692780MP
PIMA 3/4-SLEEVE V-NECK TOP,234,black,SP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,780,339055,180692780SP
PIMA 3/4-SLEEVE V-NECK TOP,212,black,XLP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,780,339056,180692780XLP
PIMA 3/4-SLEEVE V-NECK TOP,124,black,XSP,Petite,39.00,39.00,full price,2021-08-01,3J022AP,780,339057,180692780XSP
PIMA 3/4-SLEEVE V-NECK TOP,79,navy blue,LT,Tall,39.00,39.00,full price,2021-08-01,3J022AT,20M,339073,18069320MLT
PIMA 3/4-SLEEVE V-NECK TOP,100,navy blue,MT,Tall,39.00,39.00,full price,2021-08-01,3J022AT,20M,339074,18069320MMT
PIMA 3/4-SLEEVE V-NECK TOP,55,navy blue,ST,Tall,39.00,39.00,full price,2021-08-01,3J022AT,20M,339075,18069320MST
PIMA 3/4-SLEEVE V-NECK TOP,70,navy blue,XLT,Tall,39.00,39.00,full price,2021-08-01,3J022AT,20M,339076,18069320MXLT
PIMA 3/4-SLEEVE V-NECK TOP,74,black,LT,Tall,39.00,39.00,full price,2021-08-01,3J022AT,780,339085,180693780LT
PIMA 3/4-SLEEVE V-NECK TOP,101,black,MT,Tall,39.00,39.00,full price,2021-08-01,3J022AT,780,339086,180693780MT
PIMA 3/4-SLEEVE V-NECK TOP,110,black,ST,Tall,39.00,39.00,full price,2021-08-01,3J022AT,780,339087,180693780ST
